Sample;Metric;Threshold;PostId;PostHistoryId;RuntimeText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;RuntimeCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode
TestManager;winnowingFiveGramJaccard;0.4;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramJaccardNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramJaccardNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;59004094;7;2;6;0;1;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;59078493;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramJaccardNormalized;0.4;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;59004094;7;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;59078493;7;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramJaccardNormalized;0.4;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDice;0.4;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;58996741;4;0;0;0;0;0;0;0;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;58997388;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;59004094;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;59078493;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;60329723;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;69262919;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDice;0.4;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;58996741;4;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramDice;0.4;22037280;58997388;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;59004094;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;59078493;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;60329723;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;69262919;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDice;0.4;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDice;0.4;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramDiceNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramDiceNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramDiceNormalized;0.4;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramDiceNormalized;0.4;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;60329723;6;2;6;0;1;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlap;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;58996741;4;0;0;0;0;0;0;0;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;58997388;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;59004094;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;59078493;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;60329723;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;69262919;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlap;0.4;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;58996741;4;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;58997388;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;59004094;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;59078493;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;60329723;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;69262919;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlap;0.4;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;58996741;3;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;58997388;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;59004094;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;59078493;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;60329723;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;69262919;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlap;0.4;22037280;147248795;3;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOverlapNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingThreeGramOverlapNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramOverlapNormalized;0.4;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.4;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;58996741;29;0;0;0;0;1;0;0;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;58997388;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;59004094;29;2;6;0;1;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;59078493;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;60329723;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;69262919;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequence;0.4;22037280;147248795;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;58996741;18;0;0;0;0;1;0;0;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;58997388;18;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;59004094;18;2;6;0;1;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;59078493;18;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;60329723;18;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;69262919;18;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.4;22037280;147248795;18;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;58996741;12;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;58997388;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;59004094;12;2;6;0;1;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;59078493;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;60329723;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;69262919;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.4;22037280;147248795;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;58996741;9;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;58997388;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;59004094;9;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;59078493;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;60329723;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;69262919;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequence;0.4;22037280;147248795;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;58996741;27;0;0;0;0;1;0;0;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;58997388;27;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;59004094;27;2;6;0;1;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;59078493;27;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;60329723;27;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;69262919;27;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;22037280;147248795;27;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;58996741;17;0;0;0;0;1;0;0;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;58997388;17;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;59004094;17;2;6;0;1;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;59078493;17;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;60329723;17;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;69262919;17;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;22037280;147248795;17;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;58996741;12;0;0;0;0;0;0;0;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;58997388;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;59004094;12;2;6;0;1;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;59078493;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;60329723;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;69262919;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;22037280;147248795;12;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;58996741;9;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;58997388;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;59004094;9;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;59078493;9;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;60329723;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;69262919;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramLongestCommonSubsequenceNormalized;0.4;22037280;147248795;9;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;58996741;52;0;0;0;0;1;0;0;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;58997388;52;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;59004094;52;2;6;0;1;1;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;59078493;52;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;60329723;52;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;69262919;52;3;6;0;0;1;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignment;0.4;22037280;147248795;52;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;58996741;29;0;0;0;0;1;0;0;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;58997388;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;59004094;29;2;6;0;1;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;59078493;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;60329723;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;69262919;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignment;0.4;22037280;147248795;29;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;58996741;19;0;0;0;0;1;0;0;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;58997388;19;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;59004094;19;2;6;0;1;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;59078493;19;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;60329723;19;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;69262919;19;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignment;0.4;22037280;147248795;19;3;6;0;0;1;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;58996741;13;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;58997388;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;59004094;13;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;59078493;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;60329723;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;69262919;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignment;0.4;22037280;147248795;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;58996741;40;0;0;0;0;2;0;0;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;58997388;40;3;6;0;0;2;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;59004094;40;2;6;0;1;2;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;59078493;40;3;6;0;0;2;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;60329723;40;3;6;0;0;2;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;69262919;40;3;6;0;0;2;2;2;0;0
TestManager;winnowingTwoGramOptimalAlignmentNormalized;0.4;22037280;147248795;40;3;6;0;0;2;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;58996741;23;0;0;0;0;1;0;0;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;58997388;23;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;59004094;23;2;6;0;1;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;59078493;23;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;60329723;23;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;69262919;23;3;6;0;0;1;2;2;0;0
TestManager;winnowingThreeGramOptimalAlignmentNormalized;0.4;22037280;147248795;23;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;58996741;16;0;0;0;0;1;0;0;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;58997388;16;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;59004094;16;2;6;0;1;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;59078493;16;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;60329723;16;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;69262919;16;3;6;0;0;1;2;2;0;0
TestManager;winnowingFourGramOptimalAlignmentNormalized;0.4;22037280;147248795;16;3;6;0;0;1;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.4;22037280;58996741;13;0;0;0;0;0;0;0;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.4;22037280;58997388;13;3;6;0;0;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.4;22037280;59004094;13;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.4;22037280;59078493;13;2;6;0;1;0;2;2;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.4;22037280;60329723;13;3;6;0;0;0;2;2;0;0
